time, fuel, x, y, velocity_x, velocity_y, acceleration_x, acceleration_y, gravChange
356.4, 0.0 , 1369454.25, 780096.06, 4928.88, 1766.25, 0.00, -7.78, 7.78
356.5, 0.0 , 1369947.12, 780272.62, 4928.88, 1765.47, 0.00, -7.78, 7.78
356.6, 0.0 , 1370440.00, 780449.12, 4928.88, 1764.69, 0.00, -7.78, 7.78
356.7, 0.0 , 1370932.88, 780625.50, 4928.88, 1763.91, 0.00, -7.78, 7.78
356.8, 0.0 , 1371425.75, 780801.81, 4928.88, 1763.14, 0.00, -7.78, 7.78
356.9, 0.0 , 1371918.62, 780978.06, 4928.88, 1762.36, 0.00, -7.78, 7.78
357.0, 0.0 , 1372411.50, 781154.25, 4928.88, 1761.58, 0.00, -7.78, 7.78
357.1, 0.0 , 1372904.38, 781330.31, 4928.88, 1760.80, 0.00, -7.78, 7.78
357.2, 0.0 , 1373397.25, 781506.31, 4928.88, 1760.03, 0.00, -7.78, 7.78
357.3, 0.0 , 1373890.12, 781682.25, 4928.88, 1759.25, 0.00, -7.78, 7.78
357.4, 0.0 , 1374383.00, 781858.12, 4928.88, 1758.47, 0.00, -7.78, 7.78
357.5, 0.0 , 1374875.88, 782033.88, 4928.88, 1757.69, 0.00, -7.77, 7.77
357.6, 0.0 , 1375368.75, 782209.56, 4928.88, 1756.92, 0.00, -7.77, 7.77
357.7, 0.0 , 1375861.62, 782385.19, 4928.88, 1756.14, 0.00, -7.77, 7.77
357.8, 0.0 , 1376354.50, 782560.75, 4928.88, 1755.36, 0.00, -7.77, 7.77
357.9, 0.0 , 1376847.38, 782736.19, 4928.88, 1754.58, 0.00, -7.77, 7.77
358.0, 0.0 , 1377340.25, 782911.56, 4928.88, 1753.81, 0.00, -7.77, 7.77
358.1, 0.0 , 1377833.12, 783086.88, 4928.88, 1753.03, 0.00, -7.77, 7.77
358.2, 0.0 , 1378326.00, 783262.12, 4928.88, 1752.25, 0.00, -7.77, 7.77
358.3, 0.0 , 1378818.88, 783437.25, 4928.88, 1751.47, 0.00, -7.77, 7.77
358.4, 0.0 , 1379311.75, 783612.31, 4928.88, 1750.70, 0.00, -7.77, 7.77
358.5, 0.0 , 1379804.62, 783787.31, 4928.88, 1749.92, 0.00, -7.77, 7.77
358.6, 0.0 , 1380297.50, 783962.25, 4928.88, 1749.14, 0.00, -7.77, 7.77
358.7, 0.0 , 1380790.38, 784137.06, 4928.88, 1748.37, 0.00, -7.77, 7.77
358.8, 0.0 , 1381283.25, 784311.81, 4928.88, 1747.59, 0.00, -7.77, 7.77
358.9, 0.0 , 1381776.12, 784486.50, 4928.88, 1746.81, 0.00, -7.77, 7.77
359.0, 0.0 , 1382269.00, 784661.12, 4928.88, 1746.04, 0.00, -7.77, 7.77
359.1, 0.0 , 1382761.88, 784835.62, 4928.88, 1745.26, 0.00, -7.77, 7.77
359.2, 0.0 , 1383254.75, 785010.06, 4928.88, 1744.48, 0.00, -7.77, 7.77
359.3, 0.0 , 1383747.62, 785184.44, 4928.88, 1743.70, 0.00, -7.77, 7.77
359.4, 0.0 , 1384240.50, 785358.75, 4928.88, 1742.93, 0.00, -7.77, 7.77
359.5, 0.0 , 1384733.38, 785532.94, 4928.88, 1742.15, 0.00, -7.77, 7.77
359.6, 0.0 , 1385226.25, 785707.06, 4928.88, 1741.37, 0.00, -7.77, 7.77
359.7, 0.0 , 1385719.12, 785881.12, 4928.88, 1740.60, 0.00, -7.77, 7.77
359.8, 0.0 , 1386212.00, 786055.12, 4928.88, 1739.82, 0.00, -7.77, 7.77
359.9, 0.0 , 1386704.88, 786229.00, 4928.88, 1739.04, 0.00, -7.77, 7.77
360.0, 0.0 , 1387197.75, 786402.81, 4928.88, 1738.27, 0.00, -7.77, 7.77
360.1, 0.0 , 1387690.62, 786576.56, 4928.88, 1737.49, 0.00, -7.77, 7.77
360.2, 0.0 , 1388183.50, 786750.25, 4928.88, 1736.72, 0.00, -7.76, 7.76
360.3, 0.0 , 1388676.38, 786923.88, 4928.88, 1735.94, 0.00, -7.76, 7.76
360.4, 0.0 , 1389169.25, 787097.38, 4928.88, 1735.16, 0.00, -7.76, 7.76
360.5, 0.0 , 1389662.12, 787270.81, 4928.88, 1734.39, 0.00, -7.76, 7.76
360.6, 0.0 , 1390155.00, 787444.19, 4928.88, 1733.61, 0.00, -7.76, 7.76
360.7, 0.0 , 1390647.88, 787617.50, 4928.88, 1732.83, 0.00, -7.76, 7.76
360.8, 0.0 , 1391140.75, 787790.69, 4928.88, 1732.06, 0.00, -7.76, 7.76
360.9, 0.0 , 1391633.62, 787963.81, 4928.88, 1731.28, 0.00, -7.76, 7.76
361.0, 0.0 , 1392126.50, 788136.88, 4928.88, 1730.50, 0.00, -7.76, 7.76
361.1, 0.0 , 1392619.38, 788309.88, 4928.88, 1729.73, 0.00, -7.76, 7.76
361.2, 0.0 , 1393112.25, 788482.75, 4928.88, 1728.95, 0.00, -7.76, 7.76
361.3, 0.0 , 1393605.12, 788655.56, 4928.88, 1728.18, 0.00, -7.76, 7.76
361.4, 0.0 , 1394098.00, 788828.31, 4928.88, 1727.40, 0.00, -7.76, 7.76
361.5, 0.0 , 1394590.88, 789001.00, 4928.88, 1726.62, 0.00, -7.76, 7.76
361.6, 0.0 , 1395083.75, 789173.56, 4928.88, 1725.85, 0.00, -7.76, 7.76
361.7, 0.0 , 1395576.62, 789346.06, 4928.88, 1725.07, 0.00, -7.76, 7.76
361.8, 0.0 , 1396069.50, 789518.50, 4928.88, 1724.30, 0.00, -7.76, 7.76
361.9, 0.0 , 1396562.38, 789690.88, 4928.88, 1723.52, 0.00, -7.76, 7.76
362.0, 0.0 , 1397055.25, 789863.12, 4928.88, 1722.75, 0.00, -7.76, 7.76
362.1, 0.0 , 1397548.12, 790035.31, 4928.88, 1721.97, 0.00, -7.76, 7.76
362.2, 0.0 , 1398041.00, 790207.44, 4928.88, 1721.19, 0.00, -7.76, 7.76
362.3, 0.0 , 1398533.88, 790379.50, 4928.88, 1720.42, 0.00, -7.76, 7.76
362.4, 0.0 , 1399026.75, 790551.44, 4928.88, 1719.64, 0.00, -7.76, 7.76
362.5, 0.0 , 1399519.62, 790723.31, 4928.88, 1718.87, 0.00, -7.76, 7.76
362.6, 0.0 , 1400012.50, 790895.12, 4928.88, 1718.09, 0.00, -7.76, 7.76
362.7, 0.0 , 1400505.38, 791066.88, 4928.88, 1717.32, 0.00, -7.76, 7.76
362.8, 0.0 , 1400998.25, 791238.50, 4928.88, 1716.54, 0.00, -7.75, 7.75
362.9, 0.0 , 1401491.12, 791410.06, 4928.88, 1715.76, 0.00, -7.75, 7.75
363.0, 0.0 , 1401984.00, 791581.56, 4928.88, 1714.99, 0.00, -7.75, 7.75
363.1, 0.0 , 1402476.88, 791753.00, 4928.88, 1714.21, 0.00, -7.75, 7.75
363.2, 0.0 , 1402969.75, 791924.38, 4928.88, 1713.44, 0.00, -7.75, 7.75
363.3, 0.0 , 1403462.62, 792095.62, 4928.88, 1712.66, 0.00, -7.75, 7.75
363.4, 0.0 , 1403955.50, 792266.81, 4928.88, 1711.89, 0.00, -7.75, 7.75
363.5, 0.0 , 1404448.38, 792437.94, 4928.88, 1711.11, 0.00, -7.75, 7.75
363.6, 0.0 , 1404941.25, 792609.00, 4928.88, 1710.34, 0.00, -7.75, 7.75
363.7, 0.0 , 1405434.12, 792779.94, 4928.88, 1709.56, 0.00, -7.75, 7.75
363.8, 0.0 , 1405927.00, 792950.81, 4928.88, 1708.79, 0.00, -7.75, 7.75
363.9, 0.0 , 1406419.88, 793121.62, 4928.88, 1708.01, 0.00, -7.75, 7.75
364.0, 0.0 , 1406912.75, 793292.38, 4928.88, 1707.24, 0.00, -7.75, 7.75
364.1, 0.0 , 1407405.62, 793463.00, 4928.88, 1706.46, 0.00, -7.75, 7.75
364.2, 0.0 , 1407898.50, 793633.56, 4928.88, 1705.69, 0.00, -7.75, 7.75
364.3, 0.0 , 1408391.38, 793804.06, 4928.88, 1704.91, 0.00, -7.75, 7.75
364.4, 0.0 , 1408884.25, 793974.50, 4928.88, 1704.14, 0.00, -7.75, 7.75
364.5, 0.0 , 1409377.12, 794144.81, 4928.88, 1703.36, 0.00, -7.75, 7.75
364.6, 0.0 , 1409870.00, 794315.06, 4928.88, 1702.59, 0.00, -7.75, 7.75
364.7, 0.0 , 1410362.88, 794485.25, 4928.88, 1701.81, 0.00, -7.75, 7.75
364.8, 0.0 , 1410855.75, 794655.38, 4928.88, 1701.04, 0.00, -7.75, 7.75
364.9, 0.0 , 1411348.62, 794825.38, 4928.88, 1700.26, 0.00, -7.75, 7.75
365.0, 0.0 , 1411841.50, 794995.31, 4928.88, 1699.49, 0.00, -7.75, 7.75
365.1, 0.0 , 1412334.38, 795165.19, 4928.88, 1698.71, 0.00, -7.75, 7.75
365.2, 0.0 , 1412827.25, 795335.00, 4928.88, 1697.94, 0.00, -7.75, 7.75
365.3, 0.0 , 1413320.12, 795504.69, 4928.88, 1697.16, 0.00, -7.75, 7.75
365.4, 0.0 , 1413813.00, 795674.31, 4928.88, 1696.39, 0.00, -7.75, 7.75
365.5, 0.0 , 1414305.88, 795843.88, 4928.88, 1695.62, 0.00, -7.74, 7.74
365.6, 0.0 , 1414798.75, 796013.38, 4928.88, 1694.84, 0.00, -7.74, 7.74
365.7, 0.0 , 1415291.62, 796182.81, 4928.88, 1694.07, 0.00, -7.74, 7.74
365.8, 0.0 , 1415784.50, 796352.12, 4928.88, 1693.29, 0.00, -7.74, 7.74
365.9, 0.0 , 1416277.38, 796521.38, 4928.88, 1692.52, 0.00, -7.74, 7.74
366.0, 0.0 , 1416770.25, 796690.56, 4928.88, 1691.74, 0.00, -7.74, 7.74
366.1, 0.0 , 1417263.12, 796859.69, 4928.88, 1690.97, 0.00, -7.74, 7.74
366.2, 0.0 , 1417756.00, 797028.69, 4928.88, 1690.20, 0.00, -7.74, 7.74
366.3, 0.0 , 1418248.88, 797197.62, 4928.88, 1689.42, 0.00, -7.74, 7.74
366.4, 0.0 , 1418741.75, 797366.50, 4928.88, 1688.65, 0.00, -7.74, 7.74
366.5, 0.0 , 1419234.62, 797535.31, 4928.88, 1687.87, 0.00, -7.74, 7.74
366.6, 0.0 , 1419727.50, 797704.00, 4928.88, 1687.10, 0.00, -7.74, 7.74
366.7, 0.0 , 1420220.38, 797872.62, 4928.88, 1686.32, 0.00, -7.74, 7.74
366.8, 0.0 , 1420713.25, 798041.19, 4928.88, 1685.55, 0.00, -7.74, 7.74
366.9, 0.0 , 1421206.12, 798209.69, 4928.88, 1684.78, 0.00, -7.74, 7.74
367.0, 0.0 , 1421699.00, 798378.06, 4928.88, 1684.00, 0.00, -7.74, 7.74
367.1, 0.0 , 1422191.88, 798546.38, 4928.88, 1683.23, 0.00, -7.74, 7.74
367.2, 0.0 , 1422684.75, 798714.62, 4928.88, 1682.45, 0.00, -7.74, 7.74
367.3, 0.0 , 1423177.62, 798882.81, 4928.88, 1681.68, 0.00, -7.74, 7.74
367.4, 0.0 , 1423670.50, 799050.88, 4928.88, 1680.91, 0.00, -7.74, 7.74
367.5, 0.0 , 1424163.38, 799218.88, 4928.88, 1680.13, 0.00, -7.74, 7.74
367.6, 0.0 , 1424656.25, 799386.81, 4928.88, 1679.36, 0.00, -7.74, 7.74
367.7, 0.0 , 1425149.12, 799554.69, 4928.88, 1678.59, 0.00, -7.74, 7.74
367.8, 0.0 , 1425642.00, 799722.44, 4928.88, 1677.81, 0.00, -7.74, 7.74
367.9, 0.0 , 1426134.88, 799890.12, 4928.88, 1677.04, 0.00, -7.74, 7.74
368.0, 0.0 , 1426627.75, 800057.75, 4928.88, 1676.27, 0.00, -7.74, 7.74
368.1, 0.0 , 1427120.62, 800225.31, 4928.88, 1675.49, 0.00, -7.74, 7.74
368.2, 0.0 , 1427613.50, 800392.81, 4928.88, 1674.72, 0.00, -7.74, 7.74
368.3, 0.0 , 1428106.38, 800560.19, 4928.88, 1673.94, 0.00, -7.73, 7.73
